customer_id,rank,product_id,recommended_channel,recommended_time,marketing_script
C005842,1,P025,app_push,工作日09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005842,2,P024,app_push,工作日12:00-14:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005842,3,P017,app_push,周末09:00-12:00,专属推荐：现金管理017号（R3·现金管理），业绩比较基准4.3%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005850,1,P026,app_push,工作日09:00-12:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005850,2,P019,app_push,工作日18:00-21:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005850,3,P030,app_push,周末09:00-12:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005852,1,P014,app_push,工作日09:00-12:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005852,2,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005852,3,P013,app_push,周末14:00-18:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005853,1,P002,app_push,工作日09:00-12:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005853,2,P023,app_push,工作日12:00-14:00,专属推荐：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005853,3,P004,app_push,周末09:00-12:00,专属推荐：现金管理004号（R5·现金管理），业绩比较基准8.6%，灵活存续，1000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005854,1,P025,app_push,工作日18:00-21:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005854,2,P024,app_push,周末09:00-12:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005854,3,P008,app_push,周末14:00-18:00,专属推荐：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005858,1,P004,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：现金管理004号（R5·现金管理），业绩比较基准8.6%，灵活存续，1000元起投，封闭运作。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005858,2,P029,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005858,3,P002,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005866,1,P025,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005866,2,P019,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005866,3,P024,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005867,1,P008,manager,工作日09:00-12:00,金卡贵宾专享：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005867,2,P013,manager,工作日18:00-21:00,金卡贵宾专享：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005867,3,P024,manager,周末09:00-12:00,金卡贵宾专享：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005869,1,P025,app_push,工作日09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005869,2,P024,app_push,工作日12:00-14:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005869,3,P017,app_push,工作日18:00-21:00,专属推荐：现金管理017号（R3·现金管理），业绩比较基准4.3%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005870,1,P014,app_push,工作日18:00-21:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005870,2,P010,app_push,周末14:00-18:00,专属推荐：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005870,3,P012,app_push,周末09:00-12:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005872,1,P014,app_push,工作日12:00-14:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005872,2,P026,app_push,工作日18:00-21:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005872,3,P019,app_push,周末14:00-18:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005876,1,P020,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：现金管理020号（R2·现金管理），业绩比较基准3.6%，366天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005876,2,P018,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：现金管理018号（R2·现金管理），业绩比较基准3.6%，730天，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005876,3,P014,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005879,1,P029,app_push,工作日18:00-21:00,专属推荐：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005879,2,P027,app_push,周末14:00-18:00,专属推荐：现金管理027号（R4·现金管理），业绩比较基准7.7%，366天，100000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005879,3,P015,app_push,周末09:00-12:00,专属推荐：固定期限015号（R4·固定期限），业绩比较基准6.7%，366天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005896,1,P014,app_push,工作日09:00-12:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005896,2,P010,app_push,工作日12:00-14:00,专属推荐：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005896,3,P012,app_push,周末09:00-12:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005897,1,P012,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005897,2,P001,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：混合001号（R3·混合），业绩比较基准5.5%，730天，50000元起投，封闭运作。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005897,3,P009,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：现金管理009号（R2·现金管理），业绩比较基准4.0%，730天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005902,1,P017,app_push,工作日18:00-21:00,专属推荐：现金管理017号（R3·现金管理），业绩比较基准4.3%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005902,2,P020,app_push,周末14:00-18:00,专属推荐：现金管理020号（R2·现金管理），业绩比较基准3.6%，366天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005902,3,P025,app_push,周末09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005908,1,P022,app_push,工作日12:00-14:00,专属推荐：定开022号（R2·定开），业绩比较基准3.0%，730天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005908,2,P030,app_push,工作日18:00-21:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005908,3,P013,app_push,周末14:00-18:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005910,1,P029,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005910,2,P002,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005910,3,P023,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005915,1,P006,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合006号（R3·混合），业绩比较基准5.1%，灵活存续，50000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005915,2,P025,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005915,3,P001,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合001号（R3·混合），业绩比较基准5.5%，730天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005922,1,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005922,2,P011,app_push,周末09:00-12:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005922,3,P030,app_push,周末14:00-18:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005930,1,P025,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005930,2,P008,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005930,3,P024,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005933,1,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005933,2,P011,app_push,周末14:00-18:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005933,3,P026,app_push,周末09:00-12:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005940,1,P012,manager,工作日09:00-12:00,钻石贵宾专享：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回，可为您预约专属认购。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005940,2,P014,manager,工作日12:00-14:00,钻石贵宾专享：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005940,3,P010,manager,周末14:00-18:00,钻石贵宾专享：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005941,1,P006,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：混合006号（R3·混合），业绩比较基准5.1%，灵活存续，50000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005941,2,P001,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：混合001号（R3·混合），业绩比较基准5.5%，730天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005941,3,P025,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005943,1,P014,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005943,2,P010,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005943,3,P012,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005946,1,P014,app_push,工作日12:00-14:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005946,2,P010,app_push,周末14:00-18:00,专属推荐：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005946,3,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005951,1,P029,app_push,工作日12:00-14:00,专属推荐：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005951,2,P015,app_push,工作日18:00-21:00,专属推荐：固定期限015号（R4·固定期限），业绩比较基准6.7%，366天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005951,3,P027,app_push,周末14:00-18:00,专属推荐：现金管理027号（R4·现金管理），业绩比较基准7.7%，366天，100000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005954,1,P011,app_push,工作日18:00-21:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005954,2,P030,app_push,周末09:00-12:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005954,3,P020,app_push,周末14:00-18:00,专属推荐：现金管理020号（R2·现金管理），业绩比较基准3.6%，366天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005956,1,P011,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005956,2,P012,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005956,3,P026,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005958,1,P025,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005958,2,P024,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005958,3,P008,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005964,1,P025,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005964,2,P008,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005964,3,P024,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005967,1,P025,app_push,工作日12:00-14:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005967,2,P024,app_push,工作日18:00-21:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005967,3,P008,app_push,周末14:00-18:00,专属推荐：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005972,1,P002,app_push,工作日12:00-14:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005972,2,P023,app_push,工作日18:00-21:00,专属推荐：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005972,3,P004,app_push,周末14:00-18:00,专属推荐：现金管理004号（R5·现金管理），业绩比较基准8.6%，灵活存续，1000元起投，封闭运作。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005976,1,P006,app_push,工作日18:00-21:00,专属推荐：混合006号（R3·混合），业绩比较基准5.1%，灵活存续，50000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005976,2,P001,app_push,周末14:00-18:00,专属推荐：混合001号（R3·混合），业绩比较基准5.5%，730天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005976,3,P025,app_push,周末09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005979,1,P012,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005979,2,P013,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005979,3,P011,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005980,1,P019,manager,工作日18:00-21:00,金卡贵宾专享：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回，可为您预约专属认购。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005980,2,P014,manager,周末14:00-18:00,金卡贵宾专享：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005980,3,P010,manager,周末09:00-12:00,金卡贵宾专享：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C005983,1,P025,app_push,工作日09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C005983,2,P024,app_push,工作日18:00-21:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005983,3,P008,app_push,周末14:00-18:00,专属推荐：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005989,1,P029,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005989,2,P015,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：固定期限015号（R4·固定期限），业绩比较基准6.7%，366天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C005989,3,P002,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005990,1,P014,app_push,工作日18:00-21:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005990,2,P019,app_push,周末09:00-12:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005990,3,P026,app_push,周末14:00-18:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005995,1,P014,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C005995,2,P012,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C005995,3,P013,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C006003,1,P011,app_push,工作日18:00-21:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C006003,2,P012,app_push,周末09:00-12:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C006003,3,P013,app_push,周末14:00-18:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C006012,1,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C006012,2,P013,app_push,周末09:00-12:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C006012,3,P011,app_push,周末14:00-18:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C006014,1,P014,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C006014,2,P010,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C006014,3,P020,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：现金管理020号（R2·现金管理），业绩比较基准3.6%，366天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C006015,1,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C006015,2,P011,app_push,周末14:00-18:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C006015,3,P013,app_push,周末09:00-12:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
